id,created_at,text
860219068292399106,2017-05-04 19:46:22,Lunchtime Photo
860218178089230336,2017-05-04 19:42:50,Sure. But what?
860200191374360577,2017-05-04 18:31:22,House Republicans Just Voted For an Abomination
860192642470227968,2017-05-04 18:01:22,Tweet of the Day: Can We Even Call It Lying Anymore?
860187600560193537,2017-05-04 17:41:20,Strained Analogy of the Day: France as Middle Earth
860177535916802048,2017-05-04 17:01:20,Quote of the Day: Dems Are Gloating Because They Won
860172497345548288,2017-05-04 16:41:19,Economists Agree: Trump Is Full of Shit
860172219556794368,2017-05-04 16:40:13,Along with all right thinking people.
859997611880828928,2017-05-04 05:06:23,Here's What Republicans Are Voting For on Thursday
859888109412122627,2017-05-03 21:51:15,Health Care Vote Likely to Happen on Thursday
859859155624108033,2017-05-03 19:56:12,Lunchtime Photo
859834100483596297,2017-05-03 18:16:39,Genuine question: Was he nauseous about the possibility of affecting the election? Or nauseous about being accused of it?
859833977909194752,2017-05-03 18:16:09,Trump Advisor Accidentally Raises Middle-Class Taxes
859820216611635200,2017-05-03 17:21:28,The Conservative Beef With ESPN Is All About Curt Schilling
859797663386025989,2017-05-03 15:51:51,"You haven't studied the history of arithmetic much, have you?"
859795042231361537,2017-05-03 15:41:26,UPDATE: Health Care Bill Is . . . Something
859794024458313729,2017-05-03 15:37:24,"You understand that economics is just a human invention, right? Not stone tablets from Mt. Sinai."
859789668153479168,2017-05-03 15:20:05,"Yeah, and that's $160 billion over a century! Real money!"
859789291102371841,2017-05-03 15:18:35,Or anything else.
859789220621234180,2017-05-03 15:18:18,"In fact, it does nothing to help coughs. Pure placebo, apparently. Though that's according to ""scient…"
859788907151581184,2017-05-03 15:17:04,$8 billion over five years? Where the hell did that come from? Since when does *anybody* do budgeting over five years?
859781198356389889,2017-05-03 14:46:26,"Health Care Bill Is Dead, But Continues to Shamble Along"
859616435705982976,2017-05-03 03:51:43,"Yes, and pure thought policing. Silver lining: so egregious maybe it will spark actual change."
859596168325730304,2017-05-03 02:31:11,Republicans Are Playing Pre-Existing Conditions Kabuki
859573901608853504,2017-05-03 01:02:42,Zoe Samudzi tweetstorm was Friday. Not sure when open letter was published.
